==13524== NVPROF is profiling process 13524, command: ./exe -mN 20 -MN 20 -mM 3 -MM 3 -a 1000 -i 1 -PCRq 0.3,2,1,2 -c -ml 0 -mu 0.1 -l -r 0.1 -f
==13524== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==13524== Profiling application: ./exe -mN 20 -MN 20 -mM 3 -MM 3 -a 1000 -i 1 -PCRq 0.3,2,1,2 -c -ml 0 -mu 0.1 -l -r 0.1 -f
==13524== Profiling result:
==13524== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "NVIDIA GeForce GTX 1050 Ti (0)"
    Kernel: brute_force_coarsening(unsigned char, unsigned char, unsigned int, bool, float*, unsigned long*)
         11       l2_subp0_read_sysmem_sector_queries           0           0           0           0
         11       l2_subp1_read_sysmem_sector_queries           0           0           0           0
         11      l2_subp0_write_sysmem_sector_queries           4           4           4          44
         11      l2_subp1_write_sysmem_sector_queries           1           1           1          11
         11                         elapsed_cycles_sm    23512989    23581794    23551128   259062417
         11                             gld_inst_8bit           0           0           0           0
         11                            gld_inst_16bit           0           0           0           0
         11                            gld_inst_32bit           0           0           0           0
         11                            gld_inst_64bit           0           0           0           0
         11                           gld_inst_128bit           0           0           0           0
         11                             gst_inst_8bit           0           0           0           0
         11                            gst_inst_16bit           0           0           0           0
         11                            gst_inst_32bit     1048576     1048576     1048576    11534336
         11                            gst_inst_64bit     1048576     1048576     1048576    11534336
         11                           gst_inst_128bit           0           0           0           0
         11                           prof_trigger_00           0           0           0           0
         11                           prof_trigger_01           0           0           0           0
         11                           prof_trigger_02           0           0           0           0
         11                           prof_trigger_03           0           0           0           0
         11                           prof_trigger_04           0           0           0           0
         11                           prof_trigger_05           0           0           0           0
         11                           prof_trigger_06           0           0           0           0
         11                           prof_trigger_07           0           0           0           0
         11                            warps_launched       32768       32768       32768      360448
         11                              inst_issued0    33034646    33432897    33205274   365258021
         11                              inst_issued1    53478433    53478780    53478579   588264379
         11                              inst_issued2     7208981     7209009     7208997    79298968
         11                             inst_executed    67895296    67895296    67895296   746848256
         11                      thread_inst_executed  1678245888  1678245888  1678245888  1.8461e+10
         11   not_predicated_off_thread_inst_executed  1519910912  1519910912  1519910912  1.6719e+10
         11                             active_cycles    23450297    23518365    23483774   258321523
         11                              active_warps   743579888   745749968   744659708  8191256798
         11                               global_load           0           0           0           0
         11                              global_store       65536       65536       65536      720896
         11                              generic_load           0           0           0           0
         11                             generic_store           0           0           0           0
         11                     inst_executed_in_trap           0           0           0           0
         11                     active_cycles_in_trap           0           0           0           0
         11                               local_store           0           0           0           0
         11                                local_load           0           0           0           0
         11                               shared_load           0           0           0           0
         11                              shared_store           0           0           0           0
         11             inst_executed_shared_atom_cas           0           0           0           0
         11                               shared_atom           0           0           0           0
         11                           global_atom_cas           0           0           0           0
         11                                atom_count           0           0           0           0
         11                                gred_count           0           0           0           0
         11                          divergent_branch      163840      163840      163840     1802240
         11                                    branch     5177344     5177344     5177344    56950784
         11                   shared_ld_bank_conflict           0           0           0           0
         11                   shared_st_bank_conflict           0           0           0           0
         11                    shared_ld_transactions           0           0           0           0
         11                    shared_st_transactions           0           0           0           0
         11                          active_cycles_pm    23440095    23541158    23482175   258303928
         11                           active_warps_pm   743231806   746400094   744599383  8190593220
         11                         elapsed_cycles_pm    23518689    23567628    23544340   258987741
