==16178== NVPROF is profiling process 16178, command: ./exe -mN 20 -MN 20 -mM 3 -MM 3 -a 1000 -i 1 -PCRq 0.3,2,1,2 -c -ml 0 -mu 0.1 -l -r 0.1 -f
==16178== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==16178== Profiling application: ./exe -mN 20 -MN 20 -mM 3 -MM 3 -a 1000 -i 1 -PCRq 0.3,2,1,2 -c -ml 0 -mu 0.1 -l -r 0.1 -f
==16178== Profiling result:
==16178== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "NVIDIA GeForce GTX 1050 Ti (0)"
    Kernel: brute_force_coarsening(unsigned char, unsigned char, unsigned int, bool, float*, unsigned long*)
         13                              inst_issued0    33108684    33399562    33225418   431930437
         13                              inst_issued1    53478442    53478807    53478569   695221404
         13                              inst_issued2     7208978     7209006     7208996    93716955
         13                             inst_executed    67895296    67895296    67895296   882638848
         13                      thread_inst_executed  1678245888  1678245888  1678245888  2.1817e+10
         13   not_predicated_off_thread_inst_executed  1519910912  1519910912  1519910912  1.9759e+10
         13                             active_cycles    23453491    23501549    23479443   305232764
         13                              active_warps   743697594   745218920   744507100  9678592310
         13                               global_load           0           0           0           0
         13                              global_store       65536       65536       65536      851968
         13                              generic_load           0           0           0           0
         13                             generic_store           0           0           0           0
         13                     inst_executed_in_trap           0           0           0           0
         13                     active_cycles_in_trap           0           0           0           0
         13                               local_store           0           0           0           0
         13                                local_load           0           0           0           0
         13                               shared_load           0           0           0           0
         13                              shared_store           0           0           0           0
         13             inst_executed_shared_atom_cas           0           0           0           0
         13                               shared_atom           0           0           0           0
         13                           global_atom_cas           0           0           0           0
         13                                atom_count           0           0           0           0
         13                                gred_count           0           0           0           0
         13                          divergent_branch      163840      163840      163840     2129920
         13                                    branch     5177344     5177344     5177344    67305472
         13                   shared_ld_bank_conflict           0           0           0           0
         13                   shared_st_bank_conflict           0           0           0           0
         13                    shared_ld_transactions           0           0           0           0
         13                    shared_st_transactions           0           0           0           0
         13                          active_cycles_pm    23456827    23528830    23486962   305330510
         13                           active_warps_pm   743807450   746153938   744753600  9681796812
         13                         elapsed_cycles_pm    23527524    23571168    23553934   306201150
