==6308== Profiling application: ./exe -mN 15 -MN 15 -mM 10 -MM 10 -ml=0 -mu 0.1 -l -a 1000 -i 1 -r 0.1 -PCRl 0.01,1,0,1 -c
==6308== Profiling result:
==6308== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "NVIDIA GeForce GTX 1050 Ti (0)"
    Kernel: brute_force(double const *, double const *, double const *, unsigned char, unsigned char, bool, bool*, double*)
          4              l2_global_atomic_store_bytes             Bytes written to L2 from Unified cache for global atomics           0           0           0
          4                    l2_surface_store_bytes            Bytes written to L2 from Unified Cache for surface stores.           0           0           0
          4                l2_surface_reduction_bytes         Bytes written to L2 from Unified Cache for surface reductions           0           0           0
          4             l2_surface_atomic_store_bytes    Bytes transferred between Unified Cache and L2 for surface atomics           0           0           0
          4                      global_load_requests              Total number of global load requests from Multiprocessor      491520      491520      491520
          4                       local_load_requests               Total number of local load requests from Multiprocessor      503808      503808      503808
          4                     surface_load_requests             Total number of surface load requests from Multiprocessor           0           0           0
          4                     global_store_requests             Total number of global store requests from Multiprocessor        8192        8192        8192
          4                      local_store_requests              Total number of local store requests from Multiprocessor       61440       61440       61440
          4                    surface_store_requests            Total number of surface store requests from Multiprocessor           0           0           0
          4                    global_atomic_requests            Total number of global atomic requests from Multiprocessor           0           0           0
          4                 global_reduction_requests         Total number of global reduction requests from Multiprocessor           0           0           0
          4                   surface_atomic_requests           Total number of surface atomic requests from Multiprocessor           0           0           0
          4                surface_reduction_requests        Total number of surface reduction requests from Multiprocessor           0           0           0
          4                         sysmem_read_bytes                                              System Memory Read Bytes           0           0           0
          4                        sysmem_write_bytes                                             System Memory Write Bytes         160         160         160
          4                           l2_tex_hit_rate                                                     L2 Cache Hit Rate      96.82%      99.94%      99.13%
          4                     texture_load_requests             Total number of texture Load requests from Multiprocessor           0           0           0
          4                     unique_warps_launched                                              Number of warps launched        1024        1024        1024
          4                             sm_efficiency                                               Multiprocessor Activity      86.75%      87.43%      87.11%
          4                        achieved_occupancy                                                    Achieved Occupancy    0.884994    0.911778    0.902530
          4                                       ipc                                                          Executed IPC    0.911734    0.918331    0.915405
          4                                issued_ipc                                                            Issued IPC    0.918484    0.919920    0.919165
          4                    issue_slot_utilization                                                Issue Slot Utilization      19.69%      19.72%      19.70%
          4                  eligible_warps_per_cycle                                       Eligible Warps Per Active Cycle    0.923545    0.928532    0.925920
          4                           tex_utilization                                             Unified Cache Utilization     Low (3)     Low (3)     Low (3)
          4                            l2_utilization                                                  L2 Cache Utilization     Low (1)     Low (1)     Low (1)
          4                        shared_utilization                                             Shared Memory Utilization    Idle (0)    Idle (0)    Idle (0)
          4                       ldst_fu_utilization                                  Load/Store Function Unit Utilization     Low (1)     Low (1)     Low (1)
          4                         cf_fu_utilization                                Control-Flow Function Unit Utilization     Low (1)     Low (1)     Low (1)
          4                    special_fu_utilization                                     Special Function Unit Utilization     Low (2)     Low (2)     Low (2)
          4                        tex_fu_utilization                                     Texture Function Unit Utilization     Low (2)     Low (2)     Low (2)
          4           single_precision_fu_utilization                            Single-Precision Function Unit Utilization     Low (2)     Low (2)     Low (2)
          4           double_precision_fu_utilization                            Double-Precision Function Unit Utilization    Max (10)    Max (10)    Max (10)
          4                        flop_hp_efficiency                                            FLOP Efficiency(Peak Half)       0.00%       0.00%       0.00%
          4                        flop_sp_efficiency                                          FLOP Efficiency(Peak Single)       0.60%       0.61%       0.61%
          4                        flop_dp_efficiency                                          FLOP Efficiency(Peak Double)      41.87%      42.57%      42.27%
          4                    dram_read_transactions                                       Device Memory Read Transactions          12          20          17
          4                   dram_write_transactions                                      Device Memory Write Transactions        5966        6250        6047
          4                      dram_read_throughput                                         Device Memory Read Throughput  954.23KB/s  1.5528MB/s  1.3196MB/s
          4                     dram_write_throughput                                        Device Memory Write Throughput  463.11MB/s  485.35MB/s  469.40MB/s
          4                          dram_utilization                                             Device Memory Utilization     Low (1)     Low (1)     Low (1)
          4             half_precision_fu_utilization                              Half-Precision Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
          4                          ecc_transactions                                                      ECC Transactions           0           0           0
          4                            ecc_throughput                                                        ECC Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          4                           dram_read_bytes                                Total bytes read from DRAM to L2 cache         384         640         544
          4                          dram_write_bytes                             Total bytes written from L2 cache to DRAM      190912      200000      193504
    Kernel: reduce_argmin(double*, double*, int*)
          4                             inst_per_warp                                                 Instructions per warp   50.589844   50.722656   50.672852
          4                         branch_efficiency                                                     Branch Efficiency      96.65%      96.68%      96.67%
          4                 warp_execution_efficiency                                             Warp Execution Efficiency      87.98%      88.20%      88.06%
          4         warp_nonpred_execution_efficiency                              Warp Non-Predicated Execution Efficiency      72.22%      73.48%      72.58%
          4                      inst_replay_overhead                                           Instruction Replay Overhead    0.014789    0.014813    0.014803
          4      shared_load_transactions_per_request                           Shared Memory Load Transactions Per Request    1.290909    1.354545    1.306818
          4     shared_store_transactions_per_request                          Shared Memory Store Transactions Per Request    0.705882    0.860294    0.744485
          4       local_load_transactions_per_request                            Local Memory Load Transactions Per Request    0.000000    0.000000    0.000000
          4      local_store_transactions_per_request                           Local Memory Store Transactions Per Request    0.000000    0.000000    0.000000
          4              gld_transactions_per_request                                  Global Load Transactions Per Request   31.274621   31.274621   31.274621
          4              gst_transactions_per_request                                 Global Store Transactions Per Request    0.031250    0.036607    0.033036
          4                 shared_store_transactions                                             Shared Store Transactions        3072        3744        3240
          4                  shared_load_transactions                                              Shared Load Transactions        4544        4768        4600
          4                   local_load_transactions                                               Local Load Transactions           0           0           0
          4                  local_store_transactions                                              Local Store Transactions           0           0           0
          4                          gld_transactions                                              Global Load Transactions       33026       33026       33026
          4                          gst_transactions                                             Global Store Transactions          35          41          37
          4                  sysmem_read_transactions                                       System Memory Read Transactions           0           0           0
          4                 sysmem_write_transactions                                      System Memory Write Transactions           5           5           5
          4                      l2_read_transactions                                                  L2 Read Transactions        9123        9130        9126
          4                     l2_write_transactions                                                 L2 Write Transactions         917         939         923
          4                           global_hit_rate                                     Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
          4                            local_hit_rate                                                        Local Hit Rate       0.00%       0.00%       0.00%
          4                  gld_requested_throughput                                      Requested Global Load Throughput  9.1979GB/s  9.2568GB/s  9.2398GB/s
          4                  gst_requested_throughput                                     Requested Global Store Throughput  5.7431MB/s  7.5095MB/s  6.4182MB/s
          4                            gld_throughput                                                Global Load Throughput  9.2248GB/s  9.2839GB/s  9.2669GB/s
          4                            gst_throughput                                               Global Store Throughput  40.436MB/s  47.377MB/s  42.692MB/s
          4                     local_memory_overhead                                                 Local Memory Overhead       0.00%       0.00%       0.00%
          4                        tex_cache_hit_rate                                                Unified Cache Hit Rate       9.30%       9.64%       9.48%
          4                      l2_tex_read_hit_rate                                           L2 Hit Rate (Texture Reads)      95.82%     100.00%      98.95%
          4                     l2_tex_write_hit_rate                                          L2 Hit Rate (Texture Writes)      91.49%     100.00%      95.17%
          4                      tex_cache_throughput                                              Unified Cache Throughput  10.250GB/s  10.306GB/s  10.286GB/s
          4                    l2_tex_read_throughput                                         L2 Throughput (Texture Reads)  9.2248GB/s  9.2839GB/s  9.2669GB/s
          4                   l2_tex_write_throughput                                        L2 Throughput (Texture Writes)  40.202MB/s  54.310MB/s  45.000MB/s
          4                        l2_read_throughput                                                 L2 Throughput (Reads)  10.237GB/s  10.304GB/s  10.284GB/s
          4                       l2_write_throughput                                                L2 Throughput (Writes)  1.0352GB/s  1.0533GB/s  1.0409GB/s
          4                    sysmem_read_throughput                                         System Memory Read Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          4                   sysmem_write_throughput                                        System Memory Write Throughput  5.7431MB/s  5.7798MB/s  5.7692MB/s
          4                     local_load_throughput                                          Local Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          4                    local_store_throughput                                         Local Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          4                    shared_load_throughput                                         Shared Memory Load Throughput  20.388GB/s  21.522GB/s  20.733GB/s
          4                   shared_store_throughput                                        Shared Memory Store Throughput  13.783GB/s  16.900GB/s  14.603GB/s
          4                            gld_efficiency                                         Global Memory Load Efficiency      99.71%      99.71%      99.71%
          4                            gst_efficiency                                        Global Memory Store Efficiency      13.51%      18.57%      15.10%
          4                    tex_cache_transactions                                            Unified Cache Transactions        9113        9138        9128
          4                             flop_count_dp                           Floating Point Operations(Double Precision)           0           0           0
          4                         flop_count_dp_add                       Floating Point Operations(Double Precision Add)           0           0           0
          4                         flop_count_dp_fma                       Floating Point Operations(Double Precision FMA)           0           0           0
          4                         flop_count_dp_mul                       Floating Point Operations(Double Precision Mul)           0           0           0
          4                             flop_count_sp                           Floating Point Operations(Single Precision)           0           0           0
          4                         flop_count_sp_add                       Floating Point Operations(Single Precision Add)           0           0           0
          4                         flop_count_sp_fma                       Floating Point Operations(Single Precision FMA)           0           0           0
          4                         flop_count_sp_mul                        Floating Point Operation(Single Precision Mul)           0           0           0
          4                     flop_count_sp_special                   Floating Point Operations(Single Precision Special)           0           0           0
          4                             inst_executed                                                 Instructions Executed       51860       51932       51897
          4                               inst_issued                                                   Instructions Issued       52616       52701       52657
          4                        sysmem_utilization                                             System Memory Utilization     Low (1)     Low (1)     Low (1)
          4                          stall_inst_fetch                              Issue Stall Reasons (Instructions Fetch)       8.01%      12.14%       9.54%
          4                     stall_exec_dependency                            Issue Stall Reasons (Execution Dependency)      20.69%      23.31%      22.29%
          4                   stall_memory_dependency                                    Issue Stall Reasons (Data Request)      28.10%      32.66%      29.63%
          4                             stall_texture                                         Issue Stall Reasons (Texture)       0.00%       0.00%       0.00%
          4                                stall_sync                                 Issue Stall Reasons (Synchronization)      14.10%      16.80%      15.00%
          4                               stall_other                                           Issue Stall Reasons (Other)      11.55%      13.27%      12.71%
          4          stall_constant_memory_dependency                              Issue Stall Reasons (Immediate constant)       6.78%       7.90%       7.21%
          4                           stall_pipe_busy                                       Issue Stall Reasons (Pipe Busy)       0.93%       1.07%       1.01%
          4                         shared_efficiency                                              Shared Memory Efficiency      91.53%      94.10%      93.46%
          4                                inst_fp_32                                               FP Instructions(Single)           0           0           0
          4                                inst_fp_64                                               FP Instructions(Double)       32768       32768       32768
          4                              inst_integer                                                  Integer Instructions      606261      611261      607516
          4                          inst_bit_convert                                              Bit-Convert Instructions           0           0           0
          4                              inst_control                                             Control-Flow Instructions      115479      115560      115519
          4                        inst_compute_ld_st                                               Load/Store Instructions      197596      212617      201381
          4                                 inst_misc                                                     Misc Instructions      247005      247084      247046
          4           inst_inter_thread_communication                                             Inter-Thread Instructions           0           0           0
          4                               issue_slots                                                           Issue Slots       45960       46042       46000
          4                                 cf_issued                                      Issued Control-Flow Instructions        5864        5876        5867
          4                               cf_executed                                    Executed Control-Flow Instructions        5864        5876        5867
          4                               ldst_issued                                        Issued Load/Store Instructions       17513       17517       17515
          4                             ldst_executed                                      Executed Load/Store Instructions       16834       16857       16841
          4                       atomic_transactions                                                   Atomic Transactions         864         885         873
          4           atomic_transactions_per_request                                       Atomic Transactions Per Request    0.995392    1.015064    1.004896
          4                      l2_atomic_throughput                                       L2 Throughput (Atomic requests)  0.9799GB/s  1.0006GB/s  0.9899GB/s
          4                    l2_atomic_transactions                                     L2 Transactions (Atomic requests)        1736        1784        1757
          4                  l2_tex_read_transactions                                       L2 Transactions (Texture Reads)        8224        8224        8224
          4                     stall_memory_throttle                                 Issue Stall Reasons (Memory Throttle)       0.11%       0.91%       0.33%
          4                        stall_not_selected                                    Issue Stall Reasons (Not Selected)       2.12%       2.39%       2.29%
          4                 l2_tex_write_transactions                                      L2 Transactions (Texture Writes)          35          47          39
          4                             flop_count_hp                             Floating Point Operations(Half Precision)           0           0           0
          4                         flop_count_hp_add                         Floating Point Operations(Half Precision Add)           0           0           0
          4                         flop_count_hp_mul                          Floating Point Operation(Half Precision Mul)           0           0           0
          4                         flop_count_hp_fma                         Floating Point Operations(Half Precision FMA)           0           0           0
          4                                inst_fp_16                                                 HP Instructions(Half)           0           0           0
          4                   sysmem_read_utilization                                        System Memory Read Utilization    Idle (0)    Idle (0)    Idle (0)
          4                  sysmem_write_utilization                                       System Memory Write Utilization     Low (1)     Low (1)     Low (1)
          4               pcie_total_data_transmitted                                           PCIe Total Data Transmitted           0           0           0
          4                  pcie_total_data_received                                              PCIe Total Data Received           0         512         256
          4                inst_executed_global_loads                              Warp level instructions for global loads        1056        1056        1056
          4                 inst_executed_local_loads                               Warp level instructions for local loads           0           0           0
          4                inst_executed_shared_loads                              Warp level instructions for shared loads        3520        3520        3520
          4               inst_executed_surface_loads                             Warp level instructions for surface loads           0           0           0
          4               inst_executed_global_stores                             Warp level instructions for global stores        1120        1120        1120
          4                inst_executed_local_stores                              Warp level instructions for local stores           0           0           0
          4               inst_executed_shared_stores                             Warp level instructions for shared stores        4352        4352        4352
          4              inst_executed_surface_stores                            Warp level instructions for surface stores           0           0           0
          4              inst_executed_global_atomics                  Warp level instructions for global atom and atom cas         863         875         868
          4           inst_executed_global_reductions                         Warp level instructions for global reductions           0           0           0
          4             inst_executed_surface_atomics                 Warp level instructions for surface atom and atom cas           0           0           0
          4          inst_executed_surface_reductions                        Warp level instructions for surface reductions           0           0           0
          4              inst_executed_shared_atomics                  Warp level shared instructions for atom and atom CAS           0           0           0
          4                     inst_executed_tex_ops                                   Warp level instructions for texture           0           0           0
          4                      l2_global_load_bytes       Bytes read from L2 for misses in Unified Cache for global loads      263168      263168      263168
          4                       l2_local_load_bytes        Bytes read from L2 for misses in Unified Cache for local loads           0           0           0
          4                     l2_surface_load_bytes      Bytes read from L2 for misses in Unified Cache for surface loads           0           0           0
          4               l2_local_global_store_bytes   Bytes written to L2 from Unified Cache for local and global stores.        1120        1312        1184
          4                 l2_global_reduction_bytes          Bytes written to L2 from Unified cache for global reductions           0           0           0
          4              l2_global_atomic_store_bytes             Bytes written to L2 from Unified cache for global atomics       27488       28256       27880
          4                    l2_surface_store_bytes            Bytes written to L2 from Unified Cache for surface stores.           0           0           0
          4                l2_surface_reduction_bytes         Bytes written to L2 from Unified Cache for surface reductions           0           0           0
          4             l2_surface_atomic_store_bytes    Bytes transferred between Unified Cache and L2 for surface atomics           0           0           0
          4                      global_load_requests              Total number of global load requests from Multiprocessor        4128        4128        4128
          4                       local_load_requests               Total number of local load requests from Multiprocessor           0           0           0
          4                     surface_load_requests             Total number of surface load requests from Multiprocessor           0           0           0
          4                     global_store_requests             Total number of global store requests from Multiprocessor          35          41          36
          4                      local_store_requests              Total number of local store requests from Multiprocessor           0           0           0
          4                    surface_store_requests            Total number of surface store requests from Multiprocessor           0           0           0
          4                    global_atomic_requests            Total number of global atomic requests from Multiprocessor         864         885         873
          4                 global_reduction_requests         Total number of global reduction requests from Multiprocessor           0           0           0
          4                   surface_atomic_requests           Total number of surface atomic requests from Multiprocessor           0           0           0
          4                surface_reduction_requests        Total number of surface reduction requests from Multiprocessor           0           0           0
          4                         sysmem_read_bytes                                              System Memory Read Bytes           0           0           0
          4                        sysmem_write_bytes                                             System Memory Write Bytes         160         160         160
          4                           l2_tex_hit_rate                                                     L2 Cache Hit Rate      95.84%     100.00%      98.96%
          4                     texture_load_requests             Total number of texture Load requests from Multiprocessor           0           0           0
          4                     unique_warps_launched                                              Number of warps launched        1024        1024        1024
          4                             sm_efficiency                                               Multiprocessor Activity      82.20%      83.85%      82.90%
          4                        achieved_occupancy                                                    Achieved Occupancy    0.107189    0.128084    0.113120
          4                                       ipc                                                          Executed IPC    0.255383    0.259948    0.258579
          4                                issued_ipc                                                            Issued IPC    0.253973    0.267981    0.259746
          4                    issue_slot_utilization                                                Issue Slot Utilization       5.55%       5.85%       5.67%
          4                  eligible_warps_per_cycle                                       Eligible Warps Per Active Cycle    0.385142    0.395420    0.388726
          4                           tex_utilization                                             Unified Cache Utilization     Low (1)     Low (1)     Low (1)
          4                            l2_utilization                                                  L2 Cache Utilization     Low (1)     Low (1)     Low (1)
          4                        shared_utilization                                             Shared Memory Utilization     Low (1)     Low (1)     Low (1)
          4                       ldst_fu_utilization                                  Load/Store Function Unit Utilization     Low (1)     Low (1)     Low (1)
          4                         cf_fu_utilization                                Control-Flow Function Unit Utilization     Low (1)     Low (1)     Low (1)
          4                    special_fu_utilization                                     Special Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
          4                        tex_fu_utilization                                     Texture Function Unit Utilization     Low (1)     Low (1)     Low (1)
          4           single_precision_fu_utilization                            Single-Precision Function Unit Utilization     Low (1)     Low (1)     Low (1)
          4           double_precision_fu_utilization                            Double-Precision Function Unit Utilization     Low (1)     Low (1)     Low (1)
          4                        flop_hp_efficiency                                            FLOP Efficiency(Peak Half)       0.00%       0.00%       0.00%
          4                        flop_sp_efficiency                                          FLOP Efficiency(Peak Single)       0.00%       0.00%       0.00%
          4                        flop_dp_efficiency                                          FLOP Efficiency(Peak Double)       0.00%       0.00%       0.00%
          4                    dram_read_transactions                                       Device Memory Read Transactions           0         552         138
          4                   dram_write_transactions                                      Device Memory Write Transactions           0          88          36
          4                      dram_read_throughput                                         Device Memory Read Throughput  0.00000B/s  637.85MB/s  159.23MB/s
          4                     dram_write_throughput                                        Device Memory Write Throughput  0.00000B/s  101.69MB/s  41.539MB/s
          4                          dram_utilization                                             Device Memory Utilization    Idle (0)     Low (1)    Idle (0)
          4             half_precision_fu_utilization                              Half-Precision Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
          4                          ecc_transactions                                                      ECC Transactions           0           0           0
          4                            ecc_throughput                                                        ECC Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          4                           dram_read_bytes                                Total bytes read from DRAM to L2 cache           0       17664        4416
          4                          dram_write_bytes                             Total bytes written from L2 cache to DRAM           0        2816        1152




==6477== Profiling application: ./exe -mN 15 -MN 15 -mM 10 -MM 10 -ml=0 -mu 0.1 -l -a 1000 -i 1 -r 0.1 -PCRl 0.01,1,0,1 -c
==6477== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
124.64ms  5.4010us                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetPCIBusId
138.18ms     966ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetCount
138.18ms     191ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetCount
138.37ms     348ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGet
138.38ms     662ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.38ms     149ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.38ms     299ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.39ms     236ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuModuleGetLoadingMode
138.41ms     144ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetCount
138.41ms     119ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGet
138.41ms  9.1800us                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetName
138.42ms  4.2770us                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceTotalMem
138.42ms     278ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.42ms     128ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.42ms     181ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.42ms     176ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.42ms     132ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.42ms  54.556us                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     144ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     121ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     122ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     137ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     292ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     111ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     117ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     127ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     126ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     108ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     110ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     109ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     113ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     110ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     113ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     108ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     109ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     108ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     108ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     108ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     109ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.48ms     107ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     116ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     118ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     117ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     116ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     134ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     117ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     119ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     127ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     119ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     119ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     117ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     131ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     119ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     119ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     119ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     119ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     118ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     116ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     118ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     128ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     113ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     116ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     122ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     118ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     117ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     117ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms     122ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.49ms  64.681us                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     141ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     129ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     199ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     109ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     122ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     123ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     131ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     138ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     116ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     118ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     118ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     128ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     120ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     118ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     118ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     108ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     117ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     136ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     122ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     113ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms     110ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.56ms  43.570us                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     137ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     129ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     120ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     121ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     121ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     130ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     118ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     845ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     118ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     112ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
138.61ms     112ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
