==15394== NVPROF is profiling process 15394, command: ./exe -mN 20 -MN 20 -mM 3 -MM 3 -a 1000 -i 1 -PCRq 0.3,2,1,2 -c -ml 0 -mu 0.1 -l -r 0.1 -f
==15394== Profiling application: ./exe -mN 20 -MN 20 -mM 3 -MM 3 -a 1000 -i 1 -PCRq 0.3,2,1,2 -c -ml 0 -mu 0.1 -l -r 0.1 -f
==15394== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
204.83ms     462ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
204.83ms     435ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
204.83ms     424ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
204.83ms     476ns                    -               -         -         -         -         -           -           -           -                -         -         -  cuDeviceGetAttribute
204.96ms  283.34us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetDeviceProperties
205.72ms  267.29ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMalloc
473.01ms  105.77us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMalloc
473.12ms  6.6140us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMalloc
473.12ms  4.2780us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMalloc
473.21ms  196.95us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbol
473.41ms     224ns                    -               -         -         -         -       60B  255.45MB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
473.41ms  8.6630us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbol
473.42ms  6.3610us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbol
473.42ms     288ns                    -               -         -         -         -      840B  2.7164GB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
473.42ms     224ns                    -               -         -         -         -        3B  12.772MB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
473.43ms  41.688us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force(unsigned char, unsigned char, bool, float*) [133])
473.47ms  2.7185ms           (1024 1 1)      (1024 1 1)        19        0B  3.0000KB         -           -           -           -  NVIDIA GeForce          1         7  brute_force(unsigned char, unsigned char, bool, float*) [133]
473.47ms     459ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
473.47ms  2.7213ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
476.19ms  13.663us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, float*, unsigned long*) [136])
476.20ms  720.73us           (1024 1 1)      (1024 1 1)        12  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, float*, unsigned long*) [136]
476.21ms     216ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
476.21ms  724.74us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
476.93ms  19.242us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
476.95ms     896ns                    -               -         -         -         -        4B  4.2575MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
476.95ms  9.5670us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
476.96ms  1.0240us                    -               -         -         -         -        8B  7.4506MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
476.97ms  7.3430us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbol
476.98ms     288ns                    -               -         -         -         -      840B  2.7164GB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
476.98ms  9.4580us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL(unsigned char, float*) [142])
476.99ms  1.8260ms           (1024 1 1)      (1024 1 1)        15        0B  3.0000KB         -           -           -           -  NVIDIA GeForce          1         7  brute_force_AL(unsigned char, float*) [142]
476.99ms     296ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
476.99ms  1.8309ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
478.82ms  6.5750us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, float*, unsigned long*) [145])
478.83ms  720.29us           (1024 1 1)      (1024 1 1)        12  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, float*, unsigned long*) [145]
478.83ms     292ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
478.83ms  725.78us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
479.55ms  12.516us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
479.56ms     704ns                    -               -         -         -         -        4B  5.4186MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
479.57ms  8.0940us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
479.57ms     800ns                    -               -         -         -         -        8B  9.5367MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
479.58ms  6.3410us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbol
479.59ms  8.1350us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL(unsigned char, float*) [151])
479.59ms     288ns                    -               -         -         -         -      840B  2.7164GB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
479.59ms  1.8288ms           (1024 1 1)      (1024 1 1)        15        0B  3.0000KB         -           -           -           -  NVIDIA GeForce          1         7  brute_force_AL(unsigned char, float*) [151]
479.59ms     266ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
479.59ms  1.8347ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
481.43ms  6.7470us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, float*, unsigned long*) [154])
481.44ms     243ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
481.44ms  719.33us           (1024 1 1)      (1024 1 1)        12  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, float*, unsigned long*) [154]
481.44ms  724.64us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
482.16ms  10.848us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
482.17ms     704ns                    -               -         -         -         -        4B  5.4186MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
482.17ms  7.9120us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
482.18ms     800ns                    -               -         -         -         -        8B  9.5367MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
482.18ms  5.5630us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbol
482.19ms  6.2900us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL(unsigned char, float*) [160])
482.19ms     288ns                    -               -         -         -         -      840B  2.7164GB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
482.20ms     231ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
482.20ms  1.8210ms           (1024 1 1)      (1024 1 1)        15        0B  3.0000KB         -           -           -           -  NVIDIA GeForce          1         7  brute_force_AL(unsigned char, float*) [160]
482.20ms  1.8264ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
484.02ms  4.9260us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, float*, unsigned long*) [163])
484.03ms     217ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
484.03ms  726.07us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
484.03ms  720.35us           (1024 1 1)      (1024 1 1)        12  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, float*, unsigned long*) [163]
484.75ms  9.7080us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
484.76ms     704ns                    -               -         -         -         -        4B  5.4186MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
484.76ms  7.2080us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
484.77ms     832ns                    -               -         -         -         -        8B  9.1699MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
484.77ms  5.0080us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbol
484.78ms  6.0490us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL(unsigned char, float*) [169])
484.78ms     288ns                    -               -         -         -         -      840B  2.7164GB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
