==14997== NVPROF is profiling process 14997, command: ./exe -mN 20 -MN 20 -mM 3 -MM 3 -a 1000 -i 1 -PCRq 0.3,2,1,2 -c -ml 0 -mu 0.1 -l -r 0.1 -f
==14997== Profiling application: ./exe -mN 20 -MN 20 -mM 3 -MM 3 -a 1000 -i 1 -PCRq 0.3,2,1,2 -c -ml 0 -mu 0.1 -l -r 0.1 -f
==14997== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
503.66ms  7.0680us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
503.66ms     800ns                    -               -         -         -         -        8B  9.5367MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
503.67ms  6.2540us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbol
503.67ms  5.8280us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL(unsigned char, float*) [178])
503.68ms     288ns                    -               -         -         -         -      840B  2.7164GB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
503.68ms     166ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
503.68ms  2.5484ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
503.68ms  2.5427ms           (1024 1 1)      (1024 1 1)        18        0B        0B         -           -           -           -  NVIDIA GeForce          1         7  brute_force_AL(unsigned char, float*) [178]
506.23ms  3.7670us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, float*, unsigned long*) [181])
506.23ms     151ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
506.23ms  726.03us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
506.23ms  720.22us           (1024 1 1)      (1024 1 1)        12  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, float*, unsigned long*) [181]
506.96ms  8.0870us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
506.97ms     704ns                    -               -         -         -         -        4B  5.4186MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
506.97ms  5.8980us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
506.97ms     832ns                    -               -         -         -         -        8B  9.1699MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
506.98ms  3.4870us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbol
506.98ms  4.3980us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL(unsigned char, float*) [187])
506.98ms     320ns                    -               -         -         -         -      840B  2.4447GB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
506.98ms     160ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
506.98ms  2.5496ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
506.98ms  2.5438ms           (1024 1 1)      (1024 1 1)        18        0B        0B         -           -           -           -  NVIDIA GeForce          1         7  brute_force_AL(unsigned char, float*) [187]
509.53ms  4.3460us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, float*, unsigned long*) [190])
509.54ms     136ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
509.54ms  724.29us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
509.54ms  718.46us           (1024 1 1)      (1024 1 1)        12  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, float*, unsigned long*) [190]
510.26ms  7.7220us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
510.27ms     672ns                    -               -         -         -         -        4B  5.6766MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
